"datetime" "season" "holiday" "workingday" "weather" "temp" "atemp" "humidity" "windspeed" "casual" "registered" "count"
"2011-04-04 03:00:00" 2 0 1 1 15.58 19.695 66 19.0012 1 0 1
"2011-04-04 04:00:00" 2 0 1 1 15.58 19.695 71 19.9995 1 1 2
"2011-04-04 05:00:00" 2 0 1 1 16.4 20.455 62 16.9979 0 7 7
"2011-04-04 06:00:00" 2 0 1 1 17.22 21.21 58 19.0012 3 43 46
"2011-04-04 07:00:00" 2 0 1 2 18.04 21.97 54 16.9979 7 150 157
"2011-04-04 08:00:00" 2 0 1 2 18.86 22.725 55 19.9995 31 308 339
"2011-04-04 09:00:00" 2 0 1 2 20.5 24.24 51 26.0027 24 134 158
"2011-04-04 10:00:00" 2 0 1 2 22.14 25.76 45 23.9994 35 55 90
"2011-04-04 11:00:00" 2 0 1 1 24.6 31.06 40 26.0027 58 66 124
"2011-04-04 12:00:00" 2 0 1 1 26.24 31.06 36 31.0009 59 98 157
"2011-04-04 13:00:00" 2 0 1 1 27.88 31.82 34 22.0028 47 92 139
"2011-04-04 14:00:00" 2 0 1 2 30.34 32.575 27 32.9975 47 76 123
"2011-04-04 15:00:00" 2 0 1 1 31.16 33.335 23 36.9974 47 96 143
"2011-04-04 16:00:00" 2 0 1 1 31.16 32.575 22 35.0008 59 130 189
"2011-04-04 17:00:00" 2 0 1 1 30.34 32.575 23 40.9973 83 283 366
"2011-04-04 18:00:00" 2 0 1 2 29.52 31.82 23 32.9975 78 308 386
"2011-04-04 19:00:00" 2 0 1 1 28.7 31.82 24 31.0009 51 227 278
"2011-04-04 20:00:00" 2 0 1 2 28.7 31.82 24 36.9974 40 133 173
"2011-04-04 21:00:00" 2 0 1 2 28.7 31.82 30 30.0026 19 76 95
"2011-04-04 22:00:00" 2 0 1 2 27.88 31.82 36 31.0009 17 58 75
"2011-04-04 23:00:00" 2 0 1 2 26.24 31.06 47 15.0013 18 30 48
"2011-04-05 00:00:00" 2 0 1 1 25.42 31.06 50 7.0015 10 12 22
"2011-04-05 01:00:00" 2 0 1 3 25.42 31.06 57 27.9993 10 5 15
"2011-04-05 02:00:00" 2 0 1 2 22.14 25.76 73 22.0028 0 5 5
"2011-04-05 03:00:00" 2 0 1 2 22.14 25.76 73 22.0028 1 3 4
"2011-04-05 04:00:00" 2 0 1 3 20.5 24.24 88 32.9975 0 2 2
"2011-04-05 05:00:00" 2 0 1 3 18.86 22.725 94 19.9995 0 5 5
"2011-04-05 06:00:00" 2 0 1 2 19.68 23.485 88 22.0028 2 36 38
"2011-04-05 07:00:00" 2 0 1 2 19.68 23.485 88 22.0028 10 124 134
"2011-04-05 08:00:00" 2 0 1 3 15.58 19.695 87 39.0007 9 148 157
"2011-04-05 09:00:00" 2 0 1 3 14.76 15.91 87 32.9975 2 44 46
"2011-04-05 10:00:00" 2 0 1 3 13.94 15.15 81 26.0027 3 25 28
"2011-04-05 11:00:00" 2 0 1 3 13.12 14.395 81 30.0026 1 18 19
"2011-04-05 12:00:00" 2 0 1 2 13.94 15.15 71 26.0027 6 32 38
"2011-04-05 13:00:00" 2 0 1 2 14.76 16.665 63 27.9993 5 51 56
"2011-04-05 14:00:00" 2 0 1 2 14.76 15.91 57 32.9975 9 67 76
"2011-04-05 15:00:00" 2 0 1 1 16.4 20.455 46 31.0009 6 62 68
"2011-04-05 16:00:00" 2 0 1 1 15.58 19.695 46 27.9993 17 113 130
"2011-04-05 17:00:00" 2 0 1 1 17.22 21.21 38 27.9993 27 246 273
"2011-04-05 18:00:00" 2 0 1 1 15.58 19.695 40 32.9975 19 248 267
"2011-04-05 19:00:00" 2 0 1 1 14.76 16.665 43 19.9995 12 148 160
"2011-04-05 20:00:00" 2 0 1 1 13.94 15.91 46 19.0012 4 87 91
"2011-04-05 21:00:00" 2 0 1 1 13.94 14.395 46 35.0008 8 81 89
"2011-04-05 22:00:00" 2 0 1 1 13.12 15.15 49 19.9995 3 43 46
"2011-04-05 23:00:00" 2 0 1 1 12.3 14.395 49 19.0012 3 23 26
"2011-04-06 00:00:00" 2 0 1 1 12.3 15.91 49 7.0015 0 15 15
"2011-04-06 01:00:00" 2 0 1 1 10.66 13.635 60 8.9981 0 2 2
"2011-04-06 02:00:00" 2 0 1 1 9.84 12.12 70 8.9981 0 5 5
"2011-04-06 03:00:00" 2 0 1 1 10.66 13.635 60 8.9981 0 4 4
"2011-04-06 04:00:00" 2 0 1 1 9.84 12.12 65 8.9981 0 1 1
"2011-04-06 05:00:00" 2 0 1 1 9.84 12.88 70 7.0015 1 12 13
"2011-04-06 06:00:00" 2 0 1 1 9.84 12.88 70 7.0015 4 52 56
"2011-04-06 07:00:00" 2 0 1 1 10.66 13.635 65 7.0015 3 130 133
"2011-04-06 08:00:00" 2 0 1 1 13.12 15.15 61 15.0013 17 308 325
"2011-04-06 09:00:00" 2 0 1 1 14.76 16.665 46 16.9979 8 157 165
"2011-04-06 10:00:00" 2 0 1 1 16.4 20.455 37 26.0027 21 48 69
"2011-04-06 11:00:00" 2 0 1 1 17.22 21.21 38 26.0027 23 70 93
"2011-04-06 12:00:00" 2 0 1 1 18.04 21.97 41 16.9979 22 112 134
"2011-04-06 13:00:00" 2 0 1 1 18.86 22.725 38 32.9975 29 83 112
"2011-04-06 14:00:00" 2 0 1 1 20.5 24.24 34 27.9993 35 80 115
"2011-04-06 15:00:00" 2 0 1 1 21.32 25 32 22.0028 34 83 117
"2011-04-06 16:00:00" 2 0 1 1 22.14 25.76 28 27.9993 27 142 169
"2011-04-06 17:00:00" 2 0 1 1 21.32 25 32 30.0026 53 303 356
"2011-04-06 18:00:00" 2 0 1 1 21.32 25 29 23.9994 43 282 325
"2011-04-06 19:00:00" 2 0 1 1 20.5 24.24 31 19.9995 36 196 232
"2011-04-06 20:00:00" 2 0 1 1 18.86 22.725 51 15.0013 15 126 141
"2011-04-06 21:00:00" 2 0 1 1 18.86 22.725 41 19.0012 18 84 102
"2011-04-06 22:00:00" 2 0 1 1 18.86 22.725 41 19.0012 13 71 84
"2011-04-06 23:00:00" 2 0 1 1 18.86 22.725 41 19.9995 11 29 40
"2011-04-07 00:00:00" 2 0 1 1 18.86 22.725 41 19.0012 5 15 20
"2011-04-07 01:00:00" 2 0 1 1 17.22 21.21 47 8.9981 2 11 13
"2011-04-07 02:00:00" 2 0 1 1 17.22 21.21 54 0 0 7 7
"2011-04-07 03:00:00" 2 0 1 1 14.76 17.425 66 12.998 0 3 3
"2011-04-07 04:00:00" 2 0 1 1 13.94 16.665 76 12.998 0 1 1
"2011-04-07 05:00:00" 2 0 1 1 13.94 15.91 76 15.0013 0 6 6
"2011-04-07 06:00:00" 2 0 1 1 13.12 15.15 81 16.9979 5 59 64
"2011-04-07 07:00:00" 2 0 1 2 13.94 16.665 76 11.0014 8 152 160
"2011-04-07 08:00:00" 2 0 1 1 14.76 17.425 76 12.998 23 291 314
"2011-04-07 09:00:00" 2 0 1 2 16.4 20.455 66 8.9981 15 155 170
"2011-04-07 10:00:00" 2 0 1 2 17.22 21.21 67 7.0015 29 66 95
"2011-04-07 11:00:00" 2 0 1 2 18.86 22.725 55 0 36 86 122
"2011-04-07 12:00:00" 2 0 1 2 18.86 22.725 55 0 39 114 153
"2011-04-07 13:00:00" 2 0 1 2 21.32 25 48 6.0032 36 99 135
"2011-04-07 14:00:00" 2 0 1 1 22.96 26.515 43 6.0032 46 111 157
"2011-04-07 15:00:00" 2 0 1 1 24.6 31.06 38 7.0015 27 133 160
"2011-04-07 16:00:00" 2 0 1 1 24.6 31.06 35 0 52 161 213
"2011-04-07 17:00:00" 2 0 1 1 21.32 25 52 19.0012 63 280 343
"2011-04-07 18:00:00" 2 0 1 1 19.68 23.485 55 16.9979 68 265 333
"2011-04-07 19:00:00" 2 0 1 1 18.86 22.725 59 19.9995 34 192 226
"2011-04-07 20:00:00" 2 0 1 1 18.04 21.97 62 11.0014 37 166 203
"2011-04-07 21:00:00" 2 0 1 2 18.04 21.97 67 19.0012 19 89 108
"2011-04-07 22:00:00" 2 0 1 2 16.4 20.455 76 12.998 18 63 81
"2011-04-07 23:00:00" 2 0 1 1 15.58 19.695 76 16.9979 9 45 54
"2011-04-08 00:00:00" 2 0 1 2 14.76 17.425 76 15.0013 4 21 25
"2011-04-08 01:00:00" 2 0 1 2 13.94 16.665 76 8.9981 3 6 9
"2011-04-08 02:00:00" 2 0 1 3 13.94 16.665 76 11.0014 3 10 13
"2011-04-08 03:00:00" 2 0 1 3 13.94 16.665 76 11.0014 0 1 1
"2011-04-08 04:00:00" 2 0 1 2 13.94 16.665 86 8.9981 0 1 1
"2011-04-08 05:00:00" 2 0 1 2 13.12 15.91 87 12.998 1 8 9
"2011-04-08 06:00:00" 2 0 1 2 13.94 18.18 87 0 2 33 35
"2011-04-08 07:00:00" 2 0 1 3 13.94 16.665 87 11.0014 4 109 113
"2011-04-08 08:00:00" 2 0 1 3 13.94 16.665 87 11.0014 13 208 221
"2011-04-08 09:00:00" 2 0 1 2 14.76 17.425 76 12.998 17 168 185
"2011-04-08 10:00:00" 2 0 1 2 14.76 16.665 71 19.0012 10 63 73
"2011-04-08 11:00:00" 2 0 1 2 16.4 20.455 62 26.0027 19 79 98
"2011-04-08 12:00:00" 2 0 1 3 15.58 19.695 66 15.0013 29 51 80
"2011-04-08 13:00:00" 2 0 1 3 14.76 16.665 76 19.0012 7 35 42
"2011-04-08 14:00:00" 2 0 1 3 13.94 15.91 87 15.0013 2 13 15
"2011-04-08 15:00:00" 2 0 1 3 13.94 15.91 87 15.0013 1 24 25
"2011-04-08 16:00:00" 2 0 1 2 13.12 15.15 93 16.9979 2 58 60
"2011-04-08 17:00:00" 2 0 1 3 13.12 15.15 93 16.9979 10 138 148
"2011-04-08 18:00:00" 2 0 1 3 13.12 15.15 93 16.9979 8 54 62
"2011-04-08 19:00:00" 2 0 1 3 12.3 13.635 93 27.9993 1 52 53
"2011-04-08 20:00:00" 2 0 1 2 12.3 13.635 93 22.0028 12 51 63
"2011-04-08 21:00:00" 2 0 1 2 12.3 14.395 93 16.9979 11 43 54
"2011-04-08 22:00:00" 2 0 1 2 12.3 13.635 93 19.9995 9 42 51
"2011-04-08 23:00:00" 2 0 1 2 12.3 14.395 93 15.0013 4 31 35
"2011-04-09 00:00:00" 2 0 0 2 12.3 14.395 87 15.0013 5 26 31
"2011-04-09 01:00:00" 2 0 0 2 12.3 15.15 87 8.9981 3 17 20
"2011-04-09 02:00:00" 2 0 0 2 13.12 15.15 87 15.0013 2 15 17
"2011-04-09 03:00:00" 2 0 0 3 12.3 14.395 100 16.9979 3 11 14
"2011-04-09 04:00:00" 2 0 0 3 12.3 13.635 100 16.9979 0 3 3
"2011-04-09 05:00:00" 2 0 0 2 12.3 14.395 93 15.0013 0 5 5
"2011-04-09 06:00:00" 2 0 0 2 12.3 14.395 93 12.998 0 13 13
"2011-04-09 07:00:00" 2 0 0 2 12.3 15.15 93 11.0014 8 13 21
"2011-04-09 08:00:00" 2 0 0 2 13.12 15.15 93 11.0014 7 47 54
"2011-04-09 09:00:00" 2 0 0 2 13.94 17.425 87 7.0015 27 71 98
"2011-04-09 10:00:00" 2 0 0 2 13.94 16.665 87 8.9981 43 90 133
"2011-04-09 11:00:00" 2 0 0 2 14.76 18.18 81 0 51 91 142
"2011-04-09 12:00:00" 2 0 0 2 14.76 17.425 81 8.9981 79 123 202
"2011-04-09 13:00:00" 2 0 0 2 14.76 18.94 81 0 114 108 222
"2011-04-09 14:00:00" 2 0 0 2 14.76 17.425 81 8.9981 94 118 212
"2011-04-09 15:00:00" 2 0 0 2 14.76 18.94 87 0 85 116 201
"2011-04-09 16:00:00" 2 0 0 2 15.58 19.695 82 0 73 118 191
"2011-04-09 17:00:00" 2 0 0 2 15.58 19.695 82 6.0032 128 129 257
"2011-04-09 18:00:00" 2 0 0 2 15.58 19.695 82 7.0015 48 129 177
"2011-04-09 19:00:00" 2 0 0 2 15.58 19.695 82 8.9981 47 83 130
"2011-04-09 20:00:00" 2 0 0 2 15.58 19.695 87 11.0014 19 74 93
"2011-04-09 21:00:00" 2 0 0 2 14.76 17.425 93 8.9981 10 65 75
"2011-04-09 22:00:00" 2 0 0 2 14.76 17.425 93 8.9981 21 66 87
"2011-04-09 23:00:00" 2 0 0 2 15.58 19.695 87 6.0032 12 45 57
"2011-04-10 00:00:00" 2 0 0 2 15.58 19.695 87 6.0032 5 48 53
"2011-04-10 01:00:00" 2 0 0 2 15.58 19.695 87 8.9981 6 31 37
"2011-04-10 02:00:00" 2 0 0 2 15.58 19.695 87 6.0032 12 24 36
"2011-04-10 03:00:00" 2 0 0 2 15.58 19.695 87 8.9981 5 11 16
"2011-04-10 04:00:00" 2 0 0 2 14.76 18.18 93 7.0015 3 2 5
"2011-04-10 05:00:00" 2 0 0 2 14.76 18.18 93 6.0032 0 4 4
"2011-04-10 06:00:00" 2 0 0 2 14.76 18.18 93 6.0032 0 4 4
"2011-04-10 07:00:00" 2 0 0 2 14.76 18.18 100 6.0032 3 7 10
"2011-04-10 08:00:00" 2 0 0 2 15.58 19.695 94 6.0032 17 38 55
"2011-04-10 09:00:00" 2 0 0 2 15.58 19.695 94 8.9981 31 50 81
"2011-04-10 10:00:00" 2 0 0 2 16.4 20.455 87 0 69 81 150
"2011-04-10 11:00:00" 2 0 0 2 16.4 20.455 87 8.9981 93 109 202
"2011-04-10 12:00:00" 2 0 0 2 17.22 21.21 88 8.9981 94 136 230
"2011-04-10 13:00:00" 2 0 0 1 18.86 22.725 82 7.0015 121 142 263
"2011-04-10 14:00:00" 2 0 0 1 20.5 24.24 72 12.998 148 133 281
"2011-04-10 15:00:00" 2 0 0 1 20.5 24.24 77 15.0013 156 141 297
"2011-04-10 16:00:00" 2 0 0 2 21.32 25 72 11.0014 135 153 288
"2011-04-10 17:00:00" 2 0 0 2 21.32 25 72 12.998 84 152 236
"2011-04-10 18:00:00" 2 0 0 1 20.5 24.24 77 12.998 103 137 240
"2011-04-10 19:00:00" 2 0 0 1 20.5 24.24 77 12.998 47 84 131
"2011-04-10 20:00:00" 2 0 0 1 18.86 22.725 82 8.9981 21 71 92
"2011-04-10 21:00:00" 2 0 0 1 18.04 21.97 88 12.998 18 77 95
"2011-04-10 22:00:00" 2 0 0 1 18.04 21.97 94 16.9979 12 45 57
"2011-04-10 23:00:00" 2 0 0 1 18.86 22.725 88 23.9994 5 27 32
"2011-04-11 00:00:00" 2 0 1 1 19.68 23.485 88 22.0028 7 16 23
"2011-04-11 01:00:00" 2 0 1 1 18.86 22.725 94 19.0012 1 3 4
"2011-04-11 02:00:00" 2 0 1 1 18.86 22.725 94 19.0012 7 2 9
"2011-04-11 04:00:00" 2 0 1 1 18.86 22.725 94 12.998 0 1 1
"2011-04-11 05:00:00" 2 0 1 1 18.86 22.725 94 12.998 1 12 13
"2011-04-11 06:00:00" 2 0 1 2 18.86 22.725 100 15.0013 2 59 61
"2011-04-11 07:00:00" 2 0 1 2 20.5 24.24 88 15.0013 12 164 176
"2011-04-11 08:00:00" 2 0 1 2 21.32 25 88 19.0012 28 286 314
"2011-04-11 09:00:00" 2 0 1 2 22.96 26.515 83 19.0012 33 132 165
"2011-04-11 10:00:00" 2 0 1 2 22.96 26.515 83 19.9995 41 55 96
"2011-04-11 11:00:00" 2 0 1 2 24.6 29.545 73 19.9995 45 59 104
"2011-04-11 12:00:00" 2 0 1 2 24.6 29.545 73 22.0028 37 97 134
"2011-04-11 13:00:00" 2 0 1 2 26.24 30.305 69 27.9993 62 77 139
"2011-04-11 14:00:00" 2 0 1 2 29.52 33.335 54 23.9994 60 85 145
"2011-04-11 15:00:00" 2 0 1 1 30.34 33.335 48 35.0008 56 85 141
"2011-04-11 16:00:00" 2 0 1 1 30.34 33.335 48 35.0008 73 162 235
"2011-04-11 17:00:00" 2 0 1 1 30.34 33.335 48 35.0008 100 352 452
"2011-04-11 18:00:00" 2 0 1 1 29.52 33.335 51 26.0027 93 290 383
"2011-04-11 19:00:00" 2 0 1 1 29.52 33.335 51 30.0026 73 211 284
"2011-04-11 20:00:00" 2 0 1 1 27.88 31.82 57 35.0008 44 122 166
"2011-04-11 21:00:00" 2 0 1 1 27.06 31.06 61 16.9979 39 119 158
"2011-04-11 22:00:00" 2 0 1 2 26.24 31.06 50 19.0012 25 66 91
"2011-04-11 23:00:00" 2 0 1 3 23.78 27.275 60 0 16 38 54
"2011-04-12 00:00:00" 2 0 1 2 25.42 31.06 50 7.0015 11 13 24
"2011-04-12 01:00:00" 2 0 1 2 25.42 31.06 50 6.0032 6 7 13
"2011-04-12 02:00:00" 2 0 1 2 24.6 31.06 53 8.9981 7 7 14
"2011-04-12 03:00:00" 2 0 1 2 23.78 27.275 56 8.9981 0 1 1
"2011-04-12 04:00:00" 2 0 1 2 22.96 26.515 64 8.9981 4 2 6
"2011-04-12 05:00:00" 2 0 1 2 22.14 25.76 68 8.9981 1 15 16
"2011-04-12 06:00:00" 2 0 1 2 22.14 25.76 68 19.0012 3 55 58
"2011-04-12 07:00:00" 2 0 1 2 22.14 25.76 68 15.0013 12 177 189
"2011-04-12 08:00:00" 2 0 1 3 19.68 23.485 88 26.0027 15 211 226
"2011-04-12 09:00:00" 2 0 1 3 18.86 22.725 94 32.9975 4 50 54
"2011-04-12 10:00:00" 2 0 1 3 20.5 24.24 82 27.9993 6 34 40
"2011-04-12 11:00:00" 2 0 1 1 21.32 25 77 23.9994 11 38 49
"2011-04-12 12:00:00" 2 0 1 2 22.96 26.515 64 31.0009 9 83 92
"2011-04-12 13:00:00" 2 0 1 3 22.14 25.76 68 19.0012 22 84 106
"2011-04-12 14:00:00" 2 0 1 2 20.5 24.24 82 19.0012 16 28 44
"2011-04-12 15:00:00" 2 0 1 2 19.68 23.485 77 35.0008 24 54 78
"2011-04-12 16:00:00" 2 0 1 2 19.68 23.485 77 26.0027 19 80 99
"2011-04-12 17:00:00" 2 0 1 3 18.04 21.97 77 15.0013 29 262 291
"2011-04-12 18:00:00" 2 0 1 3 18.04 21.97 77 15.0013 21 203 224
"2011-04-12 19:00:00" 2 0 1 2 17.22 21.21 82 19.0012 3 127 130
"2011-04-12 20:00:00" 2 0 1 2 17.22 21.21 82 19.0012 9 94 103
"2011-04-12 21:00:00" 2 0 1 2 17.22 21.21 82 12.998 10 74 84
"2011-04-12 22:00:00" 2 0 1 2 16.4 20.455 94 19.9995 7 47 54
"2011-04-12 23:00:00" 2 0 1 2 16.4 20.455 94 16.9979 8 31 39
"2011-04-13 00:00:00" 2 0 1 2 16.4 20.455 100 19.9995 3 12 15
"2011-04-13 01:00:00" 2 0 1 2 16.4 20.455 100 19.9995 0 1 1
"2011-04-13 02:00:00" 2 0 1 3 16.4 20.455 100 19.9995 0 2 2
"2011-04-13 03:00:00" 2 0 1 3 16.4 20.455 94 22.0028 0 2 2
"2011-04-13 04:00:00" 2 0 1 3 16.4 20.455 94 22.0028 1 2 3
"2011-04-13 05:00:00" 2 0 1 3 15.58 19.695 94 16.9979 1 4 5
"2011-04-13 06:00:00" 2 0 1 3 15.58 19.695 94 15.0013 1 33 34
"2011-04-13 07:00:00" 2 0 1 3 14.76 17.425 100 15.0013 3 67 70
"2011-04-13 08:00:00" 2 0 1 3 15.58 19.695 94 12.998 6 158 164
"2011-04-13 09:00:00" 2 0 1 2 15.58 19.695 94 15.0013 2 63 65
"2011-04-13 10:00:00" 2 0 1 2 16.4 20.455 87 12.998 4 42 46
"2011-04-13 11:00:00" 2 0 1 2 17.22 21.21 82 12.998 4 57 61
"2011-04-13 12:00:00" 2 0 1 3 17.22 21.21 82 16.9979 12 83 95
"2011-04-13 13:00:00" 2 0 1 2 18.04 21.97 77 12.998 6 55 61
"2011-04-13 14:00:00" 2 0 1 2 17.22 21.21 77 16.9979 24 82 106
"2011-04-13 15:00:00" 2 0 1 2 18.04 21.97 72 19.0012 12 69 81
"2011-04-13 16:00:00" 2 0 1 1 18.86 22.725 67 19.0012 23 119 142
"2011-04-13 17:00:00" 2 0 1 1 18.86 22.725 67 19.9995 25 284 309
"2011-04-13 18:00:00" 2 0 1 1 18.04 21.97 62 26.0027 28 293 321
"2011-04-13 19:00:00" 2 0 1 1 18.04 21.97 62 16.9979 15 160 175
"2011-04-13 20:00:00" 2 0 1 1 18.04 21.97 62 16.9979 7 119 126
"2011-04-13 21:00:00" 2 0 1 1 17.22 21.21 67 11.0014 17 100 117
"2011-04-13 22:00:00" 2 0 1 1 17.22 21.21 67 12.998 10 89 99
"2011-04-13 23:00:00" 2 0 1 1 16.4 20.455 71 8.9981 5 57 62
"2011-04-14 00:00:00" 2 0 1 1 15.58 19.695 76 8.9981 3 18 21
"2011-04-14 01:00:00" 2 0 1 1 15.58 19.695 76 15.0013 1 9 10
"2011-04-14 02:00:00" 2 0 1 1 14.76 17.425 76 8.9981 0 3 3
"2011-04-14 03:00:00" 2 0 1 1 13.94 16.665 81 8.9981 0 2 2
"2011-04-14 04:00:00" 2 0 1 1 13.94 18.18 76 0 1 8 9
"2011-04-14 05:00:00" 2 0 1 1 13.94 17.425 76 6.0032 2 12 14
"2011-04-14 06:00:00" 2 0 1 1 13.94 17.425 76 7.0015 4 66 70
"2011-04-14 07:00:00" 2 0 1 1 15.58 19.695 66 0 11 182 193
"2011-04-14 08:00:00" 2 0 1 1 17.22 21.21 58 11.0014 21 316 337
"2011-04-14 09:00:00" 2 0 1 1 18.86 22.725 51 8.9981 18 152 170
"2011-04-14 10:00:00" 2 0 1 1 20.5 24.24 51 12.998 21 68 89
"2011-04-14 11:00:00" 2 0 1 1 21.32 25 45 11.0014 28 87 115
"2011-04-14 12:00:00" 2 0 1 1 22.14 25.76 42 8.9981 35 110 145
"2011-04-14 13:00:00" 2 0 1 1 22.96 26.515 37 15.0013 38 121 159
"2011-04-14 14:00:00" 2 0 1 1 22.96 26.515 35 6.0032 36 101 137
"2011-04-14 15:00:00" 2 0 1 1 24.6 31.06 31 6.0032 57 85 142
"2011-04-14 16:00:00" 2 0 1 1 24.6 30.305 26 7.0015 49 153 202
"2011-04-14 17:00:00" 2 0 1 1 24.6 30.305 28 0 50 338 388
"2011-04-14 18:00:00" 2 0 1 1 22.96 26.515 30 0 47 290 337
"2011-04-14 19:00:00" 2 0 1 1 22.14 25.76 32 0 37 222 259
"2011-04-14 20:00:00" 2 0 1 1 20.5 24.24 51 12.998 22 147 169
"2011-04-14 21:00:00" 2 0 1 1 18.86 22.725 63 8.9981 19 126 145
"2011-04-14 22:00:00" 2 0 1 1 19.68 23.485 55 7.0015 22 82 104
"2011-04-14 23:00:00" 2 0 1 1 18.86 22.725 59 7.0015 7 40 47
"2011-04-15 00:00:00" 2 1 0 1 18.04 21.97 67 0 6 21 27
"2011-04-15 01:00:00" 2 1 0 1 18.04 21.97 62 0 6 9 15
"2011-04-15 02:00:00" 2 1 0 1 16.4 20.455 76 0 8 10 18
"2011-04-15 03:00:00" 2 1 0 1 16.4 20.455 76 0 0 3 3
"2011-04-15 04:00:00" 2 1 0 1 15.58 19.695 82 6.0032 0 3 3
"2011-04-15 05:00:00" 2 1 0 1 14.76 18.18 81 7.0015 2 11 13
"2011-04-15 06:00:00" 2 1 0 1 14.76 18.18 81 6.0032 5 42 47
"2011-04-15 07:00:00" 2 1 0 1 16.4 20.455 71 11.0014 10 139 149
"2011-04-15 08:00:00" 2 1 0 1 18.04 21.97 62 19.9995 21 279 300
"2011-04-15 09:00:00" 2 1 0 1 20.5 24.24 55 12.998 16 162 178
"2011-04-15 10:00:00" 2 1 0 1 20.5 24.24 55 12.998 31 91 122
"2011-04-15 11:00:00" 2 1 0 1 21.32 25 55 12.998 41 95 136
"2011-04-15 12:00:00" 2 1 0 1 21.32 25 55 19.0012 45 155 200
"2011-04-15 13:00:00" 2 1 0 1 22.14 25.76 52 16.9979 47 133 180
"2011-04-15 14:00:00" 2 1 0 1 22.14 25.76 52 16.9979 57 106 163
"2011-04-15 15:00:00" 2 1 0 1 22.14 25.76 52 30.0026 50 112 162
"2011-04-15 16:00:00" 2 1 0 1 21.32 25 55 32.9975 70 173 243
"2011-04-15 17:00:00" 2 1 0 2 20.5 24.24 63 26.0027 64 267 331
"2011-04-15 18:00:00" 2 1 0 2 18.86 22.725 67 26.0027 47 216 263
"2011-04-15 19:00:00" 2 1 0 1 17.22 21.21 77 26.0027 41 168 209
"2011-04-15 20:00:00" 2 1 0 2 16.4 20.455 76 22.0028 26 92 118
"2011-04-15 21:00:00" 2 1 0 2 16.4 20.455 76 19.9995 25 77 102
"2011-04-15 22:00:00" 2 1 0 2 15.58 19.695 82 26.0027 16 64 80
"2011-04-15 23:00:00" 2 1 0 2 14.76 17.425 81 12.998 8 56 64
"2011-04-16 00:00:00" 2 0 0 2 14.76 17.425 81 15.0013 7 36 43
"2011-04-16 01:00:00" 2 0 0 2 14.76 16.665 87 19.0012 5 28 33
"2011-04-16 02:00:00" 2 0 0 2 14.76 17.425 87 8.9981 5 19 24
"2011-04-16 03:00:00" 2 0 0 2 14.76 17.425 87 11.0014 5 9 14
"2011-04-16 04:00:00" 2 0 0 2 14.76 17.425 87 15.0013 1 4 5
"2011-04-16 05:00:00" 2 0 0 2 15.58 19.695 87 19.0012 1 3 4
"2011-04-16 06:00:00" 2 0 0 3 16.4 20.455 82 22.0028 1 9 10
"2011-04-16 07:00:00" 2 0 0 2 16.4 20.455 82 27.9993 3 18 21
"2011-04-16 08:00:00" 2 0 0 3 16.4 20.455 87 23.9994 7 38 45
"2011-04-16 09:00:00" 2 0 0 3 16.4 20.455 100 19.9995 2 27 29
"2011-04-16 10:00:00" 2 0 0 3 17.22 21.21 94 26.0027 1 21 22
"2011-04-16 11:00:00" 2 0 0 3 17.22 21.21 94 30.0026 4 27 31
"2011-04-16 12:00:00" 2 0 0 2 18.86 22.725 88 39.0007 6 26 32
"2011-04-16 13:00:00" 2 0 0 3 18.86 22.725 94 35.0008 9 49 58
"2011-04-16 14:00:00" 2 0 0 3 21.32 25 83 39.0007 14 49 63
"2011-04-16 15:00:00" 2 0 0 3 21.32 25 83 39.0007 16 62 78
"2011-04-16 16:00:00" 2 0 0 3 20.5 24.24 88 31.0009 6 27 33
"2011-04-16 17:00:00" 2 0 0 3 20.5 24.24 88 39.0007 1 14 15
"2011-04-16 18:00:00" 2 0 0 2 20.5 24.24 94 26.0027 6 32 38
"2011-04-16 19:00:00" 2 0 0 2 21.32 25 94 27.9993 9 62 71
"2011-04-16 20:00:00" 2 0 0 3 18.04 21.97 94 15.0013 4 49 53
"2011-04-16 21:00:00" 2 0 0 2 18.04 21.97 94 0 1 13 14
"2011-04-16 22:00:00" 2 0 0 3 17.22 21.21 100 0 2 22 24
"2011-04-16 23:00:00" 2 0 0 2 18.04 21.97 77 19.0012 5 30 35
"2011-04-17 00:00:00" 2 0 0 2 18.04 21.97 77 19.0012 4 29 33
"2011-04-17 01:00:00" 2 0 0 1 17.22 21.21 67 15.0013 6 25 31
"2011-04-17 02:00:00" 2 0 0 1 16.4 20.455 62 12.998 4 25 29
"2011-04-17 03:00:00" 2 0 0 1 16.4 20.455 66 8.9981 12 13 25
"2011-04-17 04:00:00" 2 0 0 1 14.76 18.18 76 7.0015 2 5 7
"2011-04-17 05:00:00" 2 0 0 1 14.76 17.425 71 11.0014 2 1 3
"2011-04-17 06:00:00" 2 0 0 1 14.76 15.91 66 30.0026 3 5 8
"2011-04-17 07:00:00" 2 0 0 1 14.76 16.665 50 23.9994 2 14 16
"2011-04-17 08:00:00" 2 0 0 1 15.58 19.695 46 26.0027 7 36 43
"2011-04-17 09:00:00" 2 0 0 1 16.4 20.455 43 19.0012 31 71 102
"2011-04-17 10:00:00" 2 0 0 1 17.22 21.21 44 30.0026 91 120 211
